Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),static:pre-load,static:Bending module speed,static:Test speed,static:Sample name,static:Bending module,static:Bending stress at maximum allowed deflection,static:Bending strength,static:Deformation at bending strength,static:Material Thickness (mm),static:Material
87.687,5.86362,5.86362,5.86362,105.017,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
87.747,5.87365,5.87365,5.87365,105.29,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
87.817,5.88525,5.88525,5.88525,105.791,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
87.887,5.8969,5.8969,5.8969,105.601,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
87.947,5.9069,5.9069,5.9069,105.809,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.017,5.91856,5.91856,5.91856,105.702,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.077,5.92861,5.92861,5.92861,105.792,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.137,5.93862,5.93862,5.93862,106.128,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.197,5.94863,5.94863,5.94863,106.303,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.267,5.96023,5.96023,5.96023,107.021,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.337,5.97188,5.97188,5.97188,107.309,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.397,5.9819,5.9819,5.9819,107.055,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.457,5.99194,5.99194,5.99194,107.139,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.517,6.00197,6.00197,6.00197,107.128,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.587,6.01364,6.01364,6.01364,107.218,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.657,6.02524,6.02524,6.02524,107.576,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.727,6.03688,6.03688,6.03688,107.787,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.787,6.04693,6.04693,6.04693,108.008,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.857,6.05859,6.05859,6.05859,108.056,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.917,6.06863,6.06863,6.06863,107.863,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
88.977,6.07865,6.07865,6.07865,107.842,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.047,6.09026,6.09026,6.09026,108.153,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.117,6.10188,6.10188,6.10188,108.507,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.177,6.11194,6.11194,6.11194,108.348,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.247,6.12357,6.12357,6.12357,108.717,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.307,6.13364,6.13364,6.13364,108.617,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.367,6.14365,6.14365,6.14365,108.708,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.437,6.15526,6.15526,6.15526,108.729,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.507,6.16692,6.16692,6.16692,108.871,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.577,6.17859,6.17859,6.17859,109.141,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.647,6.19024,6.19024,6.19024,109.411,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.707,6.20031,6.20031,6.20031,109.569,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.777,6.21197,6.21197,6.21197,109.357,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.847,6.22358,6.22358,6.22358,109.524,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.917,6.2352,6.2352,6.2352,109.963,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
89.977,6.24525,6.24525,6.24525,109.727,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.047,6.25689,6.25689,6.25689,109.864,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.107,6.26696,6.26696,6.26696,109.704,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.167,6.27698,6.27698,6.27698,109.85,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.237,6.28857,6.28857,6.28857,110.303,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.307,6.30024,6.30024,6.30024,110.506,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.377,6.31192,6.31192,6.31192,110.455,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.447,6.32355,6.32355,6.32355,110.883,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.507,6.33362,6.33362,6.33362,110.693,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.567,6.34364,6.34364,6.34364,110.589,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.637,6.35524,6.35524,6.35524,110.744,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.697,6.36525,6.36525,6.36525,110.62,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.767,6.37689,6.37689,6.37689,110.773,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.827,6.3869,6.3869,6.3869,111.182,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.887,6.39694,6.39694,6.39694,111.491,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
90.947,6.40695,6.40695,6.40695,111.438,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.007,6.41697,6.41697,6.41697,111.388,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.077,6.42856,6.42856,6.42856,111.432,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.147,6.44022,6.44022,6.44022,111.867,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.207,6.45026,6.45026,6.45026,111.62,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.277,6.46193,6.46193,6.46193,111.756,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.337,6.47194,6.47194,6.47194,112.084,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.397,6.48197,6.48197,6.48197,112.281,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.467,6.4936,6.4936,6.4936,112.368,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.537,6.5052,6.5052,6.5052,112.468,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.597,6.51527,6.51527,6.51527,112.357,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.667,6.52691,6.52691,6.52691,112.444,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.727,6.53698,6.53698,6.53698,112.807,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.787,6.54698,6.54698,6.54698,113.069,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.857,6.55859,6.55859,6.55859,112.703,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.927,6.57025,6.57025,6.57025,113.038,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
91.997,6.58191,6.58191,6.58191,113.487,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
92.067,6.59357,6.59357,6.59357,113.334,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
92.127,6.60364,6.60364,6.60364,113.248,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
92.187,6.61365,6.61365,6.61365,113.662,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
92.257,6.62524,6.62524,6.62524,113.713,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
