Time(s),Test time,Traversenweg absolut,Deflection at standard load(%),Compression(%),Nominal Compression(mm),Force applied(N),static:Sample name,static:0.2% Yield Strength (Compressive),static:Maximum compressive strength,static:Total strain stress at maximum compressive strength,static:Compressive stress at maximum strain,static:Compressive Modulus via Hysteresis,static:Compressive Modulus,static:Material Thickness (mm),static:Material
78.5428,58.1559,810.424,1.61055,1.61055,0.368912,7581.25,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.5436,58.1567,810.424,1.61062,1.61062,0.368951,7582.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.5536,58.1667,810.425,1.61144,1.61144,0.36945,7599.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.5636,58.1767,810.425,1.61226,1.61226,0.36995,7615.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.5736,58.1867,810.426,1.61308,1.61308,0.370442,7632.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.5836,58.1967,810.426,1.61391,1.61391,0.370934,7648.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.593,58.2061,810.427,1.61467,1.61467,0.371402,7664.18,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.5936,58.2067,810.427,1.61481,1.61481,0.371434,7665.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6036,58.2167,810.427,1.61695,1.61695,0.371945,7681.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6136,58.2267,810.428,1.61908,1.61908,0.372437,7698.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6236,58.2367,810.428,1.62122,1.62122,0.372937,7715.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6336,58.2467,810.429,1.62336,1.62336,0.373437,7731.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6428,58.2559,810.429,1.62533,1.62533,0.373897,7747.39,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6436,58.2567,810.429,1.62547,1.62547,0.373936,7748.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6536,58.2667,810.43,1.62736,1.62736,0.374444,7765.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6636,58.2767,810.43,1.62924,1.62924,0.374962,7782.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6736,58.2867,810.431,1.63113,1.63113,0.37547,7799.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6836,58.2967,810.431,1.63301,1.63301,0.375956,7815.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6926,58.3057,810.432,1.63471,1.63471,0.3764,7831.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.6936,58.3067,810.432,1.63481,1.63481,0.376448,7832.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7036,58.3167,810.432,1.63581,1.63581,0.376948,7849.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7136,58.3267,810.433,1.63681,1.63681,0.377448,7866.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7236,58.3367,810.433,1.63781,1.63781,0.37794,7883.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7336,58.3467,810.434,1.63881,1.63881,0.37844,7899.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7427,58.3558,810.434,1.63971,1.63971,0.378891,7914.65,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7436,58.3567,810.434,1.63991,1.63991,0.378939,7916.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7536,58.3667,810.435,1.64196,1.64196,0.379431,7932.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7636,58.3767,810.435,1.64402,1.64402,0.379943,7949.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7736,58.3867,810.436,1.64608,1.64608,0.380435,7966.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7836,58.3967,810.436,1.64813,1.64813,0.380927,7982.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7927,58.4058,810.437,1.65,1.65,0.38138,7998.27,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.7936,58.4067,810.437,1.65007,1.65007,0.381426,7999.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8036,58.4167,810.437,1.65084,1.65084,0.381945,8016.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8136,58.4267,810.438,1.65161,1.65161,0.382453,8033.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8236,58.4367,810.438,1.65237,1.65237,0.382952,8050.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8336,58.4467,810.439,1.65314,1.65314,0.383444,8067.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8428,58.4559,810.439,1.65385,1.65385,0.383904,8083.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8436,58.4567,810.439,1.65401,1.65401,0.383944,8084.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8536,58.4667,810.44,1.656,1.656,0.384436,8101.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8636,58.4767,810.44,1.658,1.658,0.38494,8118.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8736,58.4867,810.441,1.66,1.66,0.38544,8135.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8836,58.4967,810.441,1.662,1.662,0.385939,8152.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8928,58.5059,810.442,1.66384,1.66384,0.3864,8168.52,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.8936,58.5067,810.442,1.66389,1.66389,0.386439,8169.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9036,58.5167,810.442,1.66452,1.66452,0.386939,8186.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9136,58.5267,810.443,1.66516,1.66516,0.387438,8203.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9236,58.5367,810.443,1.6658,1.6658,0.387925,8220.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9336,58.5467,810.444,1.66643,1.66643,0.388425,8237.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9429,58.556,810.444,1.66702,1.66702,0.388893,8252.81,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9436,58.5567,810.444,1.66717,1.66717,0.388932,8254.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9536,58.5667,810.445,1.66916,1.66916,0.389435,8270.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9636,58.5767,810.445,1.67114,1.67114,0.38995,8287.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9736,58.5867,810.446,1.67313,1.67313,0.39045,8304.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9836,58.5967,810.446,1.67511,1.67511,0.39095,8321.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
78.9931,58.6062,810.447,1.67699,1.67699,0.391414,8337.89,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0036,58.6167,810.447,1.67885,1.67885,0.391953,8355.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0136,58.6267,810.448,1.68061,1.68061,0.392453,8372.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0236,58.6367,810.448,1.68238,1.68238,0.392953,8390.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0336,58.6467,810.449,1.68414,1.68414,0.393452,8407.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.043,58.6561,810.449,1.6858,1.6858,0.393934,8423.12,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0536,58.6667,810.45,1.6876,1.6876,0.394463,8441.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0636,58.6767,810.45,1.6893,1.6893,0.394971,8458.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0736,58.6867,810.451,1.69099,1.69099,0.39547,8475.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0836,58.6967,810.451,1.69269,1.69269,0.39597,8491.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.0932,58.7063,810.452,1.69431,1.69431,0.396452,8508.13,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1036,58.7167,810.452,1.69615,1.69615,0.396989,8525.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1136,58.7267,810.453,1.69792,1.69792,0.397488,8542.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1236,58.7367,810.453,1.69968,1.69968,0.39798,8559.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1336,58.7467,810.454,1.70144,1.70144,0.398492,8576.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.143,58.7561,810.454,1.7031,1.7031,0.398954,8592.21,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1436,58.7567,810.454,1.7032,1.7032,0.398984,8593.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1536,58.7667,810.455,1.70482,1.70482,0.399476,8609.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1636,58.7767,810.455,1.70645,1.70645,0.399968,8626.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1736,58.7867,810.456,1.70807,1.70807,0.400468,8643.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1836,58.7967,810.456,1.70969,1.70969,0.400967,8660.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.193,58.8061,810.457,1.71122,1.71122,0.401429,8676.05,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.1936,58.8067,810.457,1.71132,1.71132,0.401459,8677.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2036,58.8167,810.457,1.71305,1.71305,0.401959,8693.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2136,58.8267,810.458,1.71478,1.71478,0.402463,8710.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2236,58.8367,810.458,1.7165,1.7165,0.402962,8727.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2336,58.8467,810.459,1.71823,1.71823,0.403454,8744.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2432,58.8563,810.459,1.71988,1.71988,0.403947,8760.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2536,58.8667,810.46,1.72142,1.72142,0.404469,8777.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2636,58.8767,810.46,1.7229,1.7229,0.404973,8794.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2736,58.8867,810.461,1.72437,1.72437,0.405472,8811.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2836,58.8967,810.461,1.72585,1.72585,0.405965,8828.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.2932,58.9063,810.462,1.72725,1.72725,0.406442,8844.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3036,58.9167,810.462,1.72878,1.72878,0.406972,8862.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3136,58.9267,810.463,1.73023,1.73023,0.407475,8879.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3236,58.9367,810.463,1.73169,1.73169,0.407967,8896.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3336,58.9467,810.464,1.73314,1.73314,0.408475,8912.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3432,58.9563,810.464,1.73453,1.73453,0.408959,8929.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3536,58.9667,810.465,1.73608,1.73608,0.409482,8946.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3636,58.9767,810.465,1.73757,1.73757,0.409985,8963.85,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3736,58.9867,810.466,1.73905,1.73905,0.410477,8980.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3836,58.9967,810.466,1.74054,1.74054,0.410977,8998.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.393,59.0061,810.467,1.74193,1.74193,0.411447,9013.96,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.3936,59.0067,810.467,1.74203,1.74203,0.411477,9014.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4036,59.0167,810.467,1.74362,1.74362,0.411984,9031.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4136,59.0267,810.468,1.74522,1.74522,0.412503,9048.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4236,59.0367,810.468,1.74681,1.74681,0.413003,9065.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4336,59.0467,810.469,1.74841,1.74841,0.413495,9082.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4432,59.0563,810.469,1.74993,1.74993,0.413974,9098.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4536,59.0667,810.47,1.75155,1.75155,0.414494,9115.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4636,59.0767,810.47,1.7531,1.7531,0.414986,9132.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4736,59.0867,810.471,1.75465,1.75465,0.41549,9149.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4836,59.0967,810.471,1.7562,1.7562,0.41599,9166.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.4931,59.1061,810.472,1.75766,1.75766,0.416461,9182.26,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5036,59.1167,810.472,1.75931,1.75931,0.416997,9200.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5136,59.1267,810.473,1.76088,1.76088,0.417496,9216.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5236,59.1367,810.473,1.76244,1.76244,0.417992,9233.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5336,59.1467,810.474,1.764,1.764,0.418492,9250.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.543,59.1561,810.474,1.76547,1.76547,0.418969,9266.86,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5536,59.1667,810.475,1.76723,1.76723,0.419499,9284.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5636,59.1767,810.475,1.7689,1.7689,0.419991,9302.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5736,59.1867,810.476,1.77057,1.77057,0.420502,9318.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5836,59.1967,810.476,1.77224,1.77224,0.421002,9336.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5929,59.206,810.477,1.77378,1.77378,0.42145,9351.71,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.5936,59.2067,810.477,1.77392,1.77392,0.421487,9352.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6036,59.2167,810.477,1.77573,1.77573,0.421986,9370.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6136,59.2267,810.478,1.77754,1.77754,0.422486,9387.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6236,59.2367,810.478,1.77936,1.77936,0.42297,9404.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6336,59.2467,810.479,1.78117,1.78117,0.42347,9421.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6427,59.2558,810.479,1.78282,1.78282,0.423942,9436.44,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6436,59.2567,810.479,1.78298,1.78298,0.423989,9437.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6536,59.2667,810.48,1.78474,1.78474,0.424481,9454.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6636,59.2767,810.48,1.78649,1.78649,0.424973,9472.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6736,59.2867,810.481,1.78825,1.78825,0.425473,9489.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6836,59.2967,810.481,1.79001,1.79001,0.425973,9506.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6927,59.3058,810.482,1.79161,1.79161,0.42642,9521.93,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.6936,59.3067,810.482,1.79177,1.79177,0.426465,9523.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7036,59.3167,810.482,1.79351,1.79351,0.426991,9540.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7136,59.3267,810.483,1.79525,1.79525,0.427498,9557.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7236,59.3367,810.483,1.79699,1.79699,0.427983,9574.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7336,59.3467,810.484,1.79874,1.79874,0.42849,9591.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7427,59.3558,810.484,1.80032,1.80032,0.428945,9606.95,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7436,59.3567,810.484,1.80059,1.80059,0.42899,9608.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7536,59.3667,810.485,1.80361,1.80361,0.429482,9625.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7636,59.3767,810.485,1.80664,1.80664,0.429974,9642.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7736,59.3867,810.486,1.80966,1.80966,0.430485,9659.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7836,59.3967,810.486,1.81268,1.81268,0.430977,9676.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7928,59.4059,810.487,1.81544,1.81544,0.431427,9691.87,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.7936,59.4067,810.487,1.81562,1.81562,0.43147,9693.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8036,59.4167,810.487,1.81767,1.81767,0.431977,9710.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8136,59.4267,810.488,1.81971,1.81971,0.432469,9727.48,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8236,59.4367,810.488,1.82176,1.82176,0.432955,9744.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8336,59.4467,810.489,1.82381,1.82381,0.433455,9761.73,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8426,59.4557,810.489,1.82565,1.82565,0.433918,9777.23,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8436,59.4567,810.489,1.82599,1.82599,0.43397,9778.98,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8536,59.4667,810.49,1.82936,1.82936,0.43447,9796.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
79.8636,59.4767,810.49,1.83272,1.83272,0.434962,9813.35,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
